Date;Precipitation;TempMin;TempMean;TempMax;Radiation;SunshineDuration;SoilMoisture;SoilTemperature;Windspeed;RefETcalc;RefETdwd;RelHumCalc;Gridcell
01.03.2004;0.9;-4.5;-0.4;3.0;6.3;;;;2.6;;;72;
02.03.2004;0.0;2.7;4.2;6.0;4.3;;;;3.2;;;85;
03.03.2004;0.4;-0.7;2.9;4.1;4.4;;;;2.7;;;80;
04.03.2004;0.0;-3.8;-0.4;3.2;13.6;;;;1.9;;;74;
05.03.2004;0.0;-3.7;-0.4;2.6;13.8;;;;3.0;;;76;
06.03.2004;1.3;-3.0;-1.4;0.5;4.6;;;;2.2;;;84;
07.03.2004;0.0;-2.7;0.5;4.3;6.6;;;;1.7;;;74;
08.03.2004;1.3;-4.0;0.2;6.2;12.2;;;;2.0;;;66;
09.03.2024;1.6;-1.8;0.0;1.6;4.9;;;;2.6;;;85;
10.03.2004;0.7;-0.5;0.4;1.4;4.9;;;;2.7;;;89;
11.03.2004;0.1;0.8;2.3;4.3;5.1;;;;2.3;;;84;
12.03.2004;0.0;0.2;4.4;7.6;11.1;;;;3.0;;;73;
13.03.2004;0.0;5.2;8.0;11.7;5.4;;;;2.8;;;77;
14.03.2004;0.0;3.9;9.2;13.4;14.2;;;;2.7;;;69;
15.03.2004;0.1;9.1;10.7;14.0;5.6;;;;3.4;;;82;
16.03.2004;0.1;9.4;12.2;16.4;7.1;;;;2.8;;;76;
17.03.2004;0.0;7.0;13.7;20.5;14.8;;;;2.0;;;61;
18.03.2004;0.0;5.6;11.6;15.9;7.3;;;;1.6;;;67;
19.03.2004;4.7;7.7;11.0;13.9;6.9;;;;4.3;;;78;
20.03.2004;6.8;6.7;10.1;14.5;6.0;;;;5.9;;;74;
21.03.2004;6.5;4.6;8.4;11.4;10.7;;;;6.4;;;76;
22.03.2004;2.8;2.0;5.5;8.8;7.2;;;;3.8;;;75;
23.03.2004;0.0;1.3;4.8;9.6;14.2;;;;1.8;;;71;
24.03.2004;0.0;0.1;4.1;8.7;13.6;;;;3.0;;;70;
25.03.2004;0.2;-2.1;2.9;6.8;10.8;;;;2.7;;;69;
26.03.2004;0.1;-2.6;0.3;3.7;8.8;;;;2.1;;;76;
27.03.2004;0.0;-3.1;1.8;6.5;14.9;;;;1.7;;;67;
28.03.2004;0.0;1.9;5.3;9.0;6.4;;;;1.7;;;74;
29.03.2004;0.0;1.7;6.8;12.8;14.8;;;;1.7;;;65;
30.03.2004;0.0;0.3;8.3;14.8;18.7;;;;2.7;;;57;
31.03.2004;0.0;3.5;8.8;14.0;19.4;;;;2.5;;;67;
01.04.2004;0.0;4.6;10.0;15.6;18.4;;;;3.2;;;66;
02.04.2004;0.0;6.8;11.3;16.9;18.1;;;;3.5;;;68;
03.04.2004;0.2;6.0;11.2;16.3;7.6;;;;2.7;;;68;
04.04.2004;2.0;7.6;10.9;13.7;9.7;;;;3.3;;;78;
05.04.2004;2.7;5.3;7.5;10.7;10.8;;;;3.3;;;80;
06.04.2004;5.7;3.7;5.4;9.1;11.1;;;;3.1;;;79;
07.04.2004;6.8;3.7;5.3;9.5;9.5;;;;2.6;;;78;
08.04.2004;13.6;2.5;4.3;7.8;8.2;;;;2.4;;;79;
09.04.2004;0.4;3.3;6.0;9.9;7.9;;;;2.3;;;76;
10.04.2004;0.2;1.7;5.0;9.8;11.1;;;;2.4;;;72;
11.04.2004;0.0;0.5;4.4;9.2;11.1;;;;2.1;;;70;
12.04.2004;0.0;0.5;5.5;8.7;7.8;;;;2.1;;;71;
13.04.2004;0.0;5.0;8.2;11.3;8.9;;;;1.8;;;77;
14.04.2004;0.0;6.2;10.2;15.2;19.2;;;;1.7;;;71;
15.04.2004;0.0;2.0;11.5;17.9;21.3;;;;1.8;;;55;
16.04.2004;0.0;7.6;13.2;19.4;19.7;;;;1.7;;;65;
17.04.2004;0.0;6.3;13.7;19.5;19.4;;;;1.9;;;61;
18.04.2004;0.0;8.7;13.5;18.8;12.9;;;;2.6;;;69;
19.04.2004;2.1;5.5;9.8;13.0;12.2;;;;2.4;;;74;
20.04.2004;0.2;5.5;10.4;15.5;18.9;;;;1.6;;;68;
21.04.2004;0.0;7.6;13.4;18.7;18.6;;;;1.5;;;66;
22.04.2004;1.1;8.1;15.8;21.3;16.6;;;;1.5;;;62;
23.04.2004;4.9;6.1;10.4;13.2;10.4;;;;2.4;;;75;
24.04.2004;0.0;5.1;8.8;12.8;9.1;;;;2.3;;;74;
25.04.2004;0.0;4.2;10.6;16.8;17.2;;;;1.8;;;62;
26.04.2004;0.0;7.1;11.2;15.7;12.4;;;;1.7;;;72;
27.04.2004;0.0;5.5;12.2;18.2;18.6;;;;1.9;;;62;
28.04.2004;0.4;6.7;13.4;19.1;23.7;;;;2.5;;;63;
29.04.2004;0.0;10.2;14.4;18.9;12.5;;;;2.8;;;72;
30.04.2004;0.1;8.8;16.0;22.3;23.8;;;;3.3;;;61;
01.05.2004;0.1;10.7;16.2;21.7;22.2;;;;2;;;73;
02.05.2004;1.7;11.3;12.2;14;3;;;;3.5;;;94.2;
03.05.2004;0;10.4;14.4;19.2;21.9;;;;2.1;;;72.1;
04.05.2004;0.7;8.3;15.3;21.5;23.8;;;;2.1;;;67.5;
05.05.2004;4.9;10.2;12;14.8;10.3;;;;1.2;;;88.3;
06.05.2004;14.1;9.5;10.3;11.2;2;;;;3.3;;;98.9;
07.05.2004;17.8;6.4;9.1;10.6;4.4;;;;3.4;;;98.2;
08.05.2004;0.2;5;10.2;14.6;16.6;;;;1.6;;;74.8;
09.05.2004;0;7;10.2;12.7;9.9;;;;2.5;;;82.7;
10.05.2004;0;10.6;13.9;17.7;17.5;;;;4.1;;;82.2;
11.05.2004;0;9;11.9;13.3;7.5;;;;3.2;;;87.4;
12.05.2004;0;7.5;9;11.1;6.8;;;;3.5;;;85.3;
13.05.2004;0;7;9.7;14.1;17.2;;;;2.3;;;80;
