Experiment,Crop,Date,Zadocks phenology stage,N Fertilizer,Irrigation Amount,Primary Yield,Total above biomass,Leaf Area Index,Daily Transpiration,Actual evapotranspiration,Runoff,Deep Percolation,N Leaching,Soil Water Content
Exp,Crop,Date,ZDPH,NFert,Irrig,PYield,AbBiom,LAI,TRANS,ETa,Roff,DPER,NLEA,SWC_1,SWC_2,SWC_3,SWC_4,SWC_5,SWC_6,SWC_7,SWC_8,SWC_9,SWC_10,SWC_11,SWC_12,SWC_13,SWC_14,SWC_15,SWC_16,SWC_17,SWC_18,SWC_19,SWC_20
EX588,wheat/winter wheat,2019-10-24,2,0,0,0,55.2,0.106,0,0.3,0,[1.209],0.853,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.003,0.007,0.011,0.016,0.016,0.013,0.009,0.006,0.005,0.006,0.007,0.008,0.009,0.01,0.01,0.01,0.01,0.009,0.008
EX588,wheat/winter wheat,2019-10-25,2,0,0,0,59.1,0.1102,0,0.8,0,[1.209],0.875,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.003,0.007,0.011,0.016,0.016,0.013,0.009,0.007,0.005,0.006,0.006,0.008,0.009,0.01,0.01,0.01,0.01,0.009,0.008
EX588,wheat/winter wheat,2019-10-26,2,0,0,0,63.5,0.1179,0,1.2,0,[1.209],0.895,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.003,0.006,0.01,0.015,0.016,0.014,0.01,0.007,0.006,0.006,0.006,0.007,0.009,0.009,0.01,0.01,0.01,0.009,0.008
EX588,wheat/winter wheat,2019-10-27,2,0,0,0,65.5,0.1263,0,0.8,0,[1.209],0.914,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.002,0.006,0.01,0.015,0.016,0.014,0.01,0.007,0.006,0.006,0.006,0.007,0.008,0.009,0.01,0.01,0.01,0.009,0.008
EX588,wheat/winter wheat,2019-10-28,2,0,0,0,69.1,0.1302,0,0.5,0,[1.209],0.932,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.002,0.005,0.009,0.014,0.016,0.014,0.011,0.008,0.006,0.006,0.006,0.007,0.008,0.009,0.01,0.01,0.01,0.009,0.008
EX588,wheat/winter wheat,2019-10-29,2,0,0,0,72,0.1372,0,0.2,0,[1.209],0.95,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.002,0.005,0.009,0.014,0.015,0.014,0.011,0.008,0.006,0.006,0.006,0.007,0.008,0.009,0.01,0.01,0.01,0.009,0.008
EX588,wheat/winter wheat,2019-10-30,2,0,0,0,74.8,0.1428,0,0.2,0,[1.209],0.966,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.002,0.004,0.008,0.013,0.015,0.015,0.012,0.009,0.007,0.006,0.006,0.007,0.008,0.009,0.01,0.01,0.01,0.009,0.009
EX588,wheat/winter wheat,2019-10-31,2,0,0,0,77.5,0.1482,0,0.2,0,[1.209],0.982,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.002,0.004,0.007,0.013,0.015,0.015,0.012,0.009,0.007,0.006,0.006,0.007,0.008,0.009,0.009,0.01,0.01,0.009,0.009
EX588,wheat/winter wheat,2019-11-01,2,0,0,0,80.3,0.1534,0,0,0,[1.209],0.997,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.004,0.007,0.012,0.014,0.015,0.013,0.01,0.007,0.006,0.006,0.007,0.008,0.009,0.009,0.01,0.01,0.009,0.009
EX588,wheat/winter wheat,2019-11-02,2,0,0,0,83.7,0.1589,0,0.3,0,[1.209],1.011,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.003,0.007,0.012,0.014,0.015,0.013,0.01,0.007,0.006,0.006,0.007,0.008,0.008,0.009,0.01,0.01,0.009,0.009
EX588,wheat/winter wheat,2019-11-03,2,0,0,0,86.3,0.1654,0,0.2,0,[1.209],1.024,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.003,0.006,0.011,0.014,0.015,0.013,0.01,0.008,0.006,0.006,0.007,0.007,0.008,0.009,0.01,0.01,0.009,0.009
EX588,wheat/winter wheat,2019-11-04,2,0,0,0,89.4,0.1705,0,0.2,0,[1.209],1.035,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.003,0.006,0.011,0.013,0.014,0.013,0.011,0.008,0.007,0.006,0.006,0.007,0.008,0.009,0.01,0.01,0.01,0.009
EX588,wheat/winter wheat,2019-11-05,2,0,0,0,92.8,0.1765,0,0.2,0,[1.209],1.046,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.003,0.005,0.01,0.013,0.014,0.013,0.011,0.008,0.007,0.006,0.006,0.007,0.008,0.009,0.009,0.01,0.01,0.009
EX588,wheat/winter wheat,2019-11-06,2,0,0,0,95.2,0.1832,0,0.2,0,[1.209],1.056,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.003,0.005,0.01,0.012,0.014,0.013,0.011,0.009,0.007,0.006,0.006,0.007,0.008,0.009,0.009,0.01,0.01,0.009
EX588,wheat/winter wheat,2019-11-07,2,0,0,0,98.9,0.1877,0,0.2,0,[1.209],1.065,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.002,0.005,0.009,0.012,0.014,0.014,0.012,0.009,0.007,0.006,0.006,0.007,0.008,0.009,0.009,0.01,0.01,0.009
EX588,wheat/winter wheat,2019-11-08,2,0,0,0,102.5,0.195,0,0.1,0,[1.209],1.073,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.002,0.004,0.009,0.012,0.014,0.014,0.012,0.009,0.008,0.007,0.006,0.007,0.008,0.009,0.009,0.01,0.01,0.009
EX588,wheat/winter wheat,2019-11-09,2,0,0,0,104.6,0.2019,0,0.2,0,[1.209],1.08,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.002,0.004,0.008,0.011,0.013,0.014,0.012,0.01,0.008,0.007,0.006,0.007,0.008,0.008,0.009,0.009,0.01,0.009
EX588,wheat/winter wheat,2019-11-10,2,0,0,0,108.2,0.206,0,0.1,0,[1.209],1.086,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.002,0.004,0.008,0.011,0.013,0.013,0.012,0.01,0.008,0.007,0.007,0.007,0.007,0.008,0.009,0.009,0.01,0.009
EX588,wheat/winter wheat,2019-11-11,2,0,0,0,112,0.2129,0,0.1,0,[1.209],1.09,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.002,0.003,0.008,0.01,0.013,0.013,0.012,0.01,0.008,0.007,0.007,0.007,0.007,0.008,0.009,0.009,0.01,0.009
EX588,wheat/winter wheat,2019-11-12,2,0,0,0,114.8,0.2202,0,0.2,0,[1.209],1.094,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.002,0.003,0.007,0.01,0.012,0.013,0.013,0.011,0.009,0.007,0.007,0.007,0.007,0.008,0.009,0.009,0.009,0.009
EX588,wheat/winter wheat,2019-11-13,2,0,0,0,117.4,0.2256,0,0.1,0,[1.209],1.097,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.003,0.007,0.01,0.012,0.013,0.013,0.011,0.009,0.008,0.007,0.007,0.007,0.008,0.009,0.009,0.009,0.009
EX588,wheat/winter wheat,2019-11-14,2,0,0,0,121.8,0.2307,0,0.1,0,[1.209],1.099,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.003,0.007,0.009,0.012,0.013,0.013,0.011,0.009,0.008,0.007,0.007,0.007,0.008,0.009,0.009,0.009,0.009
EX588,wheat/winter wheat,2019-11-15,2,0,0,0,124.6,0.2392,0,0.1,0,[1.209],1.1,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.003,0.006,0.009,0.011,0.013,0.013,0.011,0.009,0.008,0.007,0.007,0.007,0.008,0.008,0.009,0.009,0.009
EX588,wheat/winter wheat,2019-11-16,2,0,0,0,127.8,0.2446,0,0.1,0,[1.209],1.099,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.002,0.006,0.008,0.011,0.013,0.013,0.011,0.01,0.008,0.007,0.007,0.007,0.008,0.008,0.009,0.009,0.009
EX588,wheat/winter wheat,2019-11-17,2,0,0,0,131,0.2507,0,0.1,0,[1.209],1.098,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.002,0.006,0.008,0.011,0.012,0.013,0.011,0.01,0.008,0.007,0.007,0.007,0.008,0.008,0.009,0.009,0.009
EX588,wheat/winter wheat,2019-11-18,2,0,0,0,133.2,0.2569,0,0.2,0,[1.209],1.096,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.002,0.005,0.008,0.01,0.012,0.013,0.012,0.01,0.009,0.007,0.007,0.007,0.008,0.008,0.009,0.009,0.009
EX588,wheat/winter wheat,2019-11-19,2,0,0,0,138,0.261,0,0.3,0,[1.209],1.094,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.002,0.005,0.007,0.01,0.012,0.013,0.012,0.01,0.009,0.008,0.007,0.007,0.007,0.008,0.009,0.009,0.009
EX588,wheat/winter wheat,2019-11-20,2,0,0,0,140,0.2702,0,0.1,0,[1.209],1.09,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.002,0.005,0.007,0.01,0.012,0.012,0.012,0.011,0.009,0.008,0.007,0.007,0.007,0.008,0.009,0.009,0.009
EX588,wheat/winter wheat,2019-11-21,2,0,0,0,142,0.2739,0,0.1,0,[1.209],1.086,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.002,0.005,0.007,0.009,0.011,0.012,0.012,0.011,0.009,0.008,0.007,0.007,0.007,0.008,0.009,0.009,0.009
EX588,wheat/winter wheat,2019-11-22,2,0,0,0,146.5,0.2778,0,0.1,0,[1.209],1.08,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.002,0.005,0.007,0.009,0.011,0.012,0.012,0.011,0.009,0.008,0.007,0.007,0.007,0.008,0.008,0.009,0.009
EX588,wheat/winter wheat,2019-11-23,2,0,0,0,151.3,0.2863,0,0,0,[1.209],1.075,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.002,0.004,0.006,0.009,0.011,0.012,0.012,0.011,0.01,0.008,0.007,0.007,0.007,0.008,0.008,0.009,0.009
EX588,wheat/winter wheat,2019-11-24,2,0,0,0,154.7,0.2953,0,0.1,0,[1.209],1.068,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.002,0.004,0.006,0.008,0.01,0.012,0.012,0.011,0.01,0.009,0.008,0.007,0.007,0.008,0.008,0.009,0.009
EX588,wheat/winter wheat,2019-11-25,2,0,0,0,156.5,0.3016,0,0.1,0,[1.209],1.061,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.004,0.006,0.008,0.01,0.012,0.012,0.011,0.01,0.009,0.008,0.007,0.007,0.008,0.008,0.009,0.009
EX588,wheat/winter wheat,2019-11-26,2,0,0,0,158.9,0.3051,0,0.1,0,[1.209],1.053,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.004,0.006,0.008,0.01,0.011,0.012,0.011,0.01,0.009,0.008,0.007,0.007,0.008,0.008,0.009,0.009
EX588,wheat/winter wheat,2019-11-27,2,0,0,0,161.7,0.3095,0,0.1,0,[1.209],1.045,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.004,0.005,0.008,0.01,0.011,0.012,0.011,0.01,0.009,0.008,0.007,0.007,0.008,0.008,0.009,0.009
EX588,wheat/winter wheat,2019-11-28,2,0,0,0,167.3,0.3148,0,0.4,0,[1.209],1.037,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.004,0.005,0.007,0.009,0.011,0.011,0.011,0.01,0.009,0.008,0.008,0.007,0.008,0.008,0.008,0.009
EX588,wheat/winter wheat,2019-11-29,2,0,0,0,170.6,0.3251,0,0.4,0,[1.209],1.028,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.004,0.005,0.007,0.009,0.011,0.011,0.011,0.011,0.009,0.008,0.008,0.007,0.007,0.008,0.008,0.009
EX588,wheat/winter wheat,2019-11-30,2,0,0,0,174.5,0.3311,0,0,0,[1.209],1.019,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.005,0.007,0.009,0.01,0.011,0.011,0.011,0.01,0.009,0.008,0.007,0.007,0.008,0.008,0.009
EX588,wheat/winter wheat,2019-12-01,2,0,0,0,176.9,0.3382,0,0.1,0,[1.209],1.01,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.005,0.006,0.008,0.01,0.011,0.011,0.011,0.01,0.009,0.008,0.007,0.007,0.008,0.008,0.009
EX588,wheat/winter wheat,2019-12-02,2,0,0,0,179.6,0.3427,0,0.1,0,[1.209],1.001,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.004,0.006,0.008,0.01,0.011,0.011,0.011,0.01,0.009,0.008,0.007,0.007,0.008,0.008,0.009
EX588,wheat/winter wheat,2019-12-03,2,0,0,0,182.4,0.3475,0,0.1,0,[1.209],0.991,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.004,0.006,0.008,0.01,0.011,0.011,0.011,0.01,0.009,0.008,0.008,0.007,0.008,0.008,0.009
EX588,wheat/winter wheat,2019-12-04,2,0,0,0,187.1,0.3526,0,0,0,[1.184],0.971,0.087,0.087,0.087,0.087,0.087,0.087,0.089,0.089,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.004,0.006,0.008,0.009,0.011,0.011,0.011,0.01,0.009,0.008,0.008,0.007,0.008,0.008,0.009
EX588,wheat/winter wheat,2019-12-05,2,0,0,0,190.9,0.3612,0,0,0,[1.098],0.92,0.085,0.086,0.086,0.086,0.086,0.087,0.089,0.089,0.089,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.004,0.006,0.007,0.009,0.01,0.011,0.011,0.01,0.009,0.008,0.008,0.008,0.008,0.008,0.008
EX588,wheat/winter wheat,2019-12-06,2,0,0,0,193.5,0.3682,0,0,0,[1.002],0.85,0.088,0.088,0.087,0.087,0.087,0.087,0.089,0.089,0.089,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.004,0.005,0.007,0.009,0.01,0.011,0.011,0.01,0.009,0.008,0.008,0.008,0.008,0.008,0.008
EX588,wheat/winter wheat,2019-12-07,2,0,0,0,195.7,0.3729,0,0.1,0,[0.949],0.793,0.088,0.088,0.088,0.087,0.087,0.087,0.089,0.089,0.089,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.004,0.005,0.007,0.009,0.01,0.011,0.011,0.01,0.009,0.008,0.008,0.008,0.008,0.008,0.008
EX588,wheat/winter wheat,2019-12-08,2,0,0,0,199.4,0.3769,0,0.4,0,[0.961],0.767,0.088,0.088,0.088,0.087,0.087,0.087,0.089,0.089,0.089,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.004,0.005,0.007,0.009,0.01,0.011,0.011,0.01,0.01,0.009,0.008,0.008,0.008,0.008,0.008
EX588,wheat/winter wheat,2019-12-09,2,0,0,0,204.7,0.3836,0,0.3,0,[1.021],0.777,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.089,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.004,0.005,0.007,0.008,0.01,0.011,0.011,0.01,0.01,0.009,0.008,0.008,0.008,0.008,0.008
EX588,wheat/winter wheat,2019-12-10,2,0,0,0,209.2,0.393,0,0,0,[1.093],0.812,0.088,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.004,0.005,0.006,0.008,0.01,0.01,0.011,0.01,0.01,0.009,0.008,0.008,0.008,0.008,0.008
EX588,wheat/winter wheat,2019-12-11,2,0,0,0,212.8,0.4009,0,0.2,0,[1.149],0.851,0.087,0.088,0.088,0.087,0.087,0.087,0.09,0.09,0.09,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.003,0.005,0.006,0.008,0.009,0.01,0.011,0.011,0.01,0.009,0.008,0.008,0.008,0.008,0.008
EX588,wheat/winter wheat,2019-12-12,2,0,0,0,215.3,0.4072,0,0,0,[1.117],0.854,0.085,0.086,0.086,0.086,0.087,0.087,0.089,0.089,0.089,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.003,0.005,0.006,0.008,0.009,0.01,0.011,0.011,0.01,0.009,0.008,0.008,0.008,0.008,0.008
EX588,wheat/winter wheat,2019-12-13,2,0,0,0,219.3,0.4116,0,0,0,[1.007],0.806,0.083,0.085,0.085,0.085,0.086,0.086,0.088,0.088,0.089,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.003,0.004,0.006,0.008,0.009,0.01,0.011,0.011,0.01,0.009,0.008,0.008,0.008,0.008,0.008
EX588,wheat/winter wheat,2019-12-14,2,0,0,0,221.8,0.4187,0,0,0,[0.888],0.733,0.088,0.087,0.087,0.086,0.086,0.086,0.088,0.088,0.088,0.086,0.086,0.086,0.086,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.001,0.001,0.001,0.001,0.003,0.003,0.004,0.006,0.007,0.009,0.01,0.011,0.011,0.01,0.009,0.008,0.008,0.008,0.008,0.008
